name_ko,story_id,title,hook,story_ko,culture_region,era,story_type,source_kind,source_url,confidence,editorial_note
타마린드,bstory-tamarind-african-origin,정작 고향은 인도가 아니에요,'인도의 대추'라는 이름과 달리 원산지는 아프리카로 봐요.,"이름은 인도를 가리키지만, 타마린드의 원산지는 동아프리카로 봐요. 아주 이른 시기에 인도로 건너가 그곳에서 널리 심기면서 인도의 것처럼 알려졌고, 아랍 상인들이 인도에서 이 열매를 받아 가면서 '인도의 대추'라는 이름이 굳었어요. 지금은 열대 전역에서 자라요. 이름이 원산지가 아니라 무역로의 마지막 기착지를 가리키는 경우예요.",africa,ancient,history,garden,https://herbaria.plants.ox.ac.uk/bol/plants400/Profiles/st/Tamarindus,repeated,birth-story-p2: 옥스퍼드대 표본관 Plants 400 프로파일
튤립나무,bstory-tuliptree-canoe-wood,카누를 만들던 나무,튤립나무의 옛 이름 가운데 하나는 '카누 나무'예요.,"튤립나무는 별명이 많아요. 꽃이 튤립을 닮았다고 튤립나무, 목재가 노랗다고 옐로 포플러, 그리고 카누 우드라는 이름도 있어요. 북아메리카 원주민이 굵은 줄기 속을 파내어 카누를 만들었기 때문이에요. 레나페 사람들이 부른 이름 무술헤멘시는 그대로 '카누를 만드는 나무'라는 뜻이에요. 곧게 높이 자라는 데다 목재가 가벼우면서도 무게에 비해 단단해서, 통나무 하나로 배를 만들기에 알맞았어요.",usa,modern,history,magazine,https://www.natlands.org/news/tulip-tree-the-tree-of-many-names/,repeated,birth-story-p2: 확보한 이야기가 1편뿐인 이름. 마운트버넌 워싱턴 식재 일화는 원자료가 자동 접근을 막아 뺐다
로사 캠피온,bstory-rosecampion-lamp-wick,잎을 심지로 썼어요,속명 Lychnis는 '작은 등잔'이라는 뜻이에요.,"로사 캠피온의 옛 속명 Lychnis는 그리스어 리크노스, 곧 손에 드는 작은 등잔에서 왔어요. 이 식물의 잎은 은회색 솜털로 두껍게 덮여 있는데, 그 솜털 잎을 말려 등잔 심지로 썼기 때문에 붙은 이름으로 봐요. 진한 자홍색 꽃이 은빛 잎 위에 떠 있는 모습이 어둠 속 불꽃 같아서라는 설명도 함께 전해져요.",greece,ancient,history,garden,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?kempercode=p840,repeated,birth-story-p2: 미주리 식물원 Plant Finder
로사 캠피온,bstory-rosecampion-crown,화관을 엮던 꽃,종소명 coronaria는 '화관에 쓰는'이라는 뜻이에요.,"종소명 coronaria는 라틴어로 '화관에 쓰는, 화관에 관한'이라는 뜻이에요. 고대에 이 꽃으로 관을 엮었다는 데서 온 이름이에요. 영어 이름 rose campion의 campion 역시 경기 우승자에게 씌우던 관에서 왔다는 설명이 함께 전해져요. 등잔의 심지와 승자의 관, 두 가지 쓰임이 학명 한 줄에 나란히 들어 있는 셈이에요.",rome,ancient,history,garden,https://www.piedmontmastergardeners.org/article/rose-campion/,varies,birth-story-p2: campion 어원은 '들판(campus)' 설도 있어 varies
짚신나물,bstory-agrimony-garclive,앵글로색슨이 '가클리페'라 부르던 풀,이 풀은 천 년 전 영국 의서 세 권에 모두 들어 있어요.,"짚신나물속의 아그리모니아 에우파토리아를 앵글로색슨 사람들은 가클리페라 불렀어요. 이 이름은 라크눙가와 볼드의 리치북, 의사 아풀레이우스의 약초서 같은 고대 영어 의학 필사본에 모두 나와요. 상처와 사마귀, 뱀에 물린 데에 썼다고 적혀 있어요. 잠과도 얽혀 있어서, 이 풀 한 가지를 머리맡에 두면 치울 때까지 깨지 않는다는 이야기도 함께 전해졌어요.",britain,medieval,history,magazine,https://thecommonplacebooke.wordpress.com/2018/01/07/the-old-english-herbal-appendix-a-comprehensive-list-of-herbs-in-the-three-anglo-saxon-curative-manuscripts-lacnunga-balds-leechbooks-and-the-herbarium-of-pseudo-apuleius-and-their-uses/,repeated,birth-story-p2: 고대 영어 약초서 세 종의 약초 색인을 정리한 자료
짚신나물,bstory-agrimony-arquebusade,총상에 쓰던 물,15세기 전장에는 짚신나물로 만든 물약이 있었어요.,"15세기 유럽에는 '아르케부사드 물'이라는 상처약이 있었어요. 아르케부스, 곧 화승총에 맞은 상처를 씻는 데 쓰던 물이라 붙은 이름이에요. 그 주재료가 짚신나물이었어요. 앵글로색슨 시대부터 상처에 쓰던 풀이 화약 무기가 등장한 뒤에도 같은 자리에 남은 셈이에요. 이 처방은 훨씬 뒤까지 약전에 남아 있었어요.",europe,15c,history,wiki,https://en.wikipedia.org/wiki/Agrimonia_eupatoria,single_source,birth-story-p2: 1차 사료를 확인하지 못해 single_source
스피리아,bstory-spiraea-aspirin-name,아스피린의 '스피르'가 여기서 왔어요,아스피린이라는 이름 안에 이 식물이 들어 있어요.,"1897년 바이엘의 펠릭스 호프만이 살리실산에 아세틸기를 붙이면 위를 덜 자극한다는 것을 알아냈고, 1899년 1월 이 물질에 아스피린이라는 이름이 붙었어요. 이름은 세 조각이에요. A는 아세틸, spir은 이 산을 얻던 식물 Spiraea ulmaria, 곧 메도스위트, in은 당시 약 이름에 흔히 붙이던 꼬리예요. 독일어로 살리실산을 슈피어조이레라 부르던 옛 이름이 그대로 남은 자리이기도 해요.",germany,19c,history,museum,https://www.sciencehistory.org/stories/magazine/aspirin-turn-of-the-century-miracle-drug/,repeated,birth-story-p2: 미국 과학사연구소 매거진
스피리아,bstory-spiraea-elizabeth-strewing,엘리자베스 1세가 가장 좋아한 바닥 풀,이 풀은 방바닥에 뿌려 두는 향기 풀로 으뜸이었어요.,"아스피린에 이름을 준 그 식물, 메도스위트는 지금은 Spiraea가 아니라 Filipendula ulmaria로 분류돼요. 이 풀은 오래 실내에 뿌려 두는 향기 풀이었어요. 존 제라드는 1597년 허벌에 잎과 꽃이 다른 어떤 바닥 풀보다 뛰어나며, 여름철 집과 홀과 연회장에 뿌려 두면 그 향이 마음을 즐겁게 한다고 적었어요. 엘리자베스 1세도 자기 방에는 이 풀을 가장 좋아했다고 전해져요. 이름 meadowsweet도 초원이 아니라 벌꿀술 mead에서 왔어요.",britain,16c,history,magazine,http://khkeeler.blogspot.com/2024/09/plant-story-meadowsweet-queen-of-meadow.html,repeated,birth-story-p2: 식물학자가 쓰는 식물사 블로그. 제라드 1597년 원문 인용 포함
안스륨,bstory-anthurium-andre-1876,콜롬비아에서 찾아 자기 이름을 남긴 사람,안스륨의 학명에는 발견자의 이름이 붙어 있어요.,"프랑스 원예가이자 조경가였던 에두아르 앙드레가 1876년 콜롬비아에서 이 식물을 찾아 처음 기재했어요. 그의 이름을 따 학명이 Anthurium andraeanum이 되었어요. 콜롬비아와 에콰도르의 습하고 그늘진 숲에서 다른 나무에 붙어 자라는 착생식물이에요. 그는 표본을 벨기에 장 린덴의 원예장으로 보냈고, 19세기 말 유럽 온실에서 관상식물로 길러지기 시작했어요.",colombia,19c,history,other,https://www.monaconatureencyclopedia.com/anthurium-andraeanum/?lang=en,repeated,birth-story-p2: 모나코 자연백과 항목
안스륨,bstory-anthurium-hawaii,하와이가 제2의 고향이 되었어요,1889년 하와이로 건너간 뒤 이 꽃의 산지가 바뀌었어요.,"안스륨은 1889년 새뮤얼 밀스 데이먼이 영국에서 하와이로 들여왔어요. 습하고 따뜻한 그늘이 원산지 조건과 맞아떨어져 잘 자랐어요. 1930년대 초부터 하와이에서만 나온 오바케 계통의 교배가 시작됐고, 1940년대에는 번식이 흔한 일이 될 만큼 재배가 퍼졌어요. 남아메리카에서 온 꽃이 태평양 한가운데를 새 고향으로 삼은 셈이에요.",usa,19c,history,other,https://hawaiineotropica.com/anthuriums/,repeated,birth-story-p2: 하와이 열대식물 전문 자료
고비,bstory-osmunda-thor-name,천둥신인가 물가의 오스문드인가,고비속의 학명 유래에는 설이 여럿이에요.,고비속의 학명 Osmunda가 어디서 왔는지는 여러 갈래로 전해져요. 하나는 색슨족이 천둥신 토르를 부르던 이름 오스문데르에서 왔다는 설이에요. 토르가 가족을 위험에서 지키려고 이 고사리 덤불 속에 숨겼다는 이야기가 붙어 있어요. 다른 하나는 1578년 라이트가 기록한 영어 이름 '물가의 오스문드'에서 왔다는 설이에요. 늪과 물가에 자라는 습성에서 온 이름이라는 거예요. 종소명 regalis는 라틴어로 '왕의'라는 뜻이에요.,britain,medieval,folklore,garden,https://wildadirondacks.org/adirondack-ferns-royal-fern-osmunda-regalis.html,varies,birth-story-p2: 어원설이 여럿 병존해 varies
고비,bstory-osmunda-orchid-fiber,난을 기르던 뿌리,고비의 뿌리는 오래 난 재배용 재료로 쓰였어요.,"고비속 식물은 뿌리줄기가 크고 단단한 덩이를 이뤄요. 이 섬유질 뿌리는 눌려도 잘 뭉개지지 않고 쉽게 물러지지 않아서, 난을 비롯한 여러 식물을 붙여 기르는 재료로 오래 쓰였어요. 착생란처럼 흙이 아니라 나무에 붙어 자라는 식물에게는 물을 머금으면서도 공기가 통하는 이 성질이 꼭 맞았어요. 다만 자생지에서 뿌리를 캐야 하는 재료라, 지금은 대체 재료로 많이 바뀌었어요.",britain,modern,history,garden,https://pza.sanbi.org/osmunda-regalis,repeated,birth-story-p2: 남아프리카 국립생물다양성연구소 식물 소개
에린지움,bstory-eryngium-colchester-eringo,콜체스터의 설탕 절임,잉글랜드의 한 도시는 굴과 이 뿌리 절임으로 유명했어요.,"바다엉겅퀴의 뿌리는 17~18세기 잉글랜드에서 대규모로 캐어 설탕에 절였어요. '에린고'라 불린 이 과자는 기력을 돋우고 정욕을 북돋운다고 여겨졌어요. 에식스의 콜체스터가 그 중심이었는데, 이 도시는 굴과 에린고 두 가지로 이름이 났어요. 17세기에 로버트 버턴이라는 약제사가 그곳에 제조소를 열고 설탕과 오렌지꽃물로 절였고, 1600년대부터 1800년대 중반까지 생산이 이어졌어요.",britain,17c,history,magazine,http://www.foxearth.org.uk/blog/2005/09/candied-eringo-amending-defects-of.html,repeated,birth-story-p2: 에식스 지역사 아카이브 블로그
에린지움,bstory-eryngium-falstaff,폴스타프가 외친 그 과자,셰익스피어의 폴스타프는 하늘에서 에린고가 쏟아지길 빌어요.,"셰익스피어의 윈저의 즐거운 아낙네들에서 폴스타프는 윈저 숲으로 포드 부인을 만나러 가며 이렇게 외쳐요. 하늘이여, 키싱 컴핏과 눈 같은 에린고를 뿌려 다오, 유혹의 폭풍이 몰아치게 하라고요. 여기서 '키싱 컴핏'은 입내를 좋게 하는 사탕이고, '에린고'가 바로 설탕에 절인 바다엉겅퀴 뿌리예요. 엘리자베스 시대 관객에게는 설명이 필요 없는 농담이었어요.",britain,16c,literary,magazine,http://the-history-girls.blogspot.com/2013/07/kissing-comfits-and-snow-eringoes.html,repeated,birth-story-p2: 역사소설가 그룹 블로그의 원문 인용
꽃담배,bstory-nicotiana-jean-nicot,왕비의 두통약으로 들어온 담배,니코틴이라는 말은 한 외교관의 이름에서 왔어요.,"1560년 리스본에 주재하던 프랑스 외교관 장 니코는 담배의 씨앗과 잎을 프랑스 왕대비 카트린 드 메디시스에게 보냈어요. 상처와 종기를 낫게 한다고 했고, 두통약으로 쓰는 법도 함께 알려 주었어요. 궁정에서 인기를 얻으면서 담배는 '에르브 드 라 렌', 곧 왕비의 풀이라 불렸어요. 1570년 무렵부터 유럽 식물학자들은 이 식물을 니코의 이름을 따 니코티아나라 부르기 시작했고, 그 성분의 이름이 니코틴이 되었어요.",france,16c,history,wiki,https://en.wikipedia.org/wiki/Jean_Nicot,repeated,birth-story-p2: 확보한 이야기가 1편뿐인 이름. 메이오 클리닉 회보 의학사 칼럼은 자동 접근이 차단돼 대체했다
호랑이꽃,bstory-tigridia-one-day-bulb,"꽃은 하루, 뿌리는 고구마 맛","한 송이의 수명은 딱 하루인데, 아즈텍 사람들이 탐낸 건 꽃이 아니라 땅속이었어요.","호랑이꽃은 아침에 활짝 열렸다가 그날이 저물기 전에 시들어요. 한 송이의 수명이 딱 하루예요. 대신 줄기 하나에 여러 송이가 차례로 달려서, 매일 새 꽃이 열리고 매일 한 송이가 집니다. 그런데 멕시코의 아즈텍 사람들이 이 식물에서 눈여겨본 건 하루짜리 꽃이 아니라 땅속이었어요. 알뿌리를 캐서 식량으로 삼았고 약으로도 썼거든요. 노스캐롤라이나주립대 원예 자료는 이 뿌리를 구우면 고구마와 비슷한 맛이 난다고 적어 두었어요. 속에는 서른다섯 종쯤이 있고, 멕시코에서 남아메리카까지 퍼져 있어요.",mexico,ancient,history,garden,https://plants.ces.ncsu.edu/plants/tigridia/,repeated,종 동정 주의 — 티그리디아는 붓꽃과이고 이름과 달리 줄무늬가 아니라 점무늬다. 1796년 영국 도입설은 본문 확인에 실패해 뺐다.
호랑이꽃,bstory-tigridia-oceloxochitl,"1620년의 신부, 이름은 재규어꽃","아즈텍 사람들은 이 꽃을 '표범 꽃'이라 불렀고, 그 이름을 딸에게도 붙였어요.","이 꽃의 아즈텍 이름은 오셀로쇼치틀이에요. 오셀로틀은 재규어나 오셀롯을, 쇼치틀은 꽃을 뜻하니 그대로 옮기면 '표범 꽃'이 돼요. 꽃 안쪽에 번진 얼룩무늬를 고양잇과 맹수의 털에 견준 이름이죠. 오리건대학이 운영하는 나우아틀어 사전은 이 이름이 티그리디아 파보니아를 가리키며, 사람들이 알뿌리를 캐서 열병과 불임을 다스리는 데도 썼다고 정리해요. 그런데 이름은 꽃에만 머물지 않았어요. 1620년 산 바르톨로메 카풀우악 교구 기록에는 마리아 오셀로쇼치틀이라는 여자가 디에고 로렌소와 혼인했다고 적혀 있어요. 정복이 끝나고 백 년이 지난 뒤에도 표범 꽃은 사람 이름으로 살아 있었던 거예요.",mexico,17c,history,museum,https://nahuatl.wired-humanities.org/content/oceloxochitl,single_source,사전 자체가 합성어 원형은 사료에 직접 나오지 않고 구성 요소만 확인된다고 밝힌다. 1620년 인명 기록은 마이크로필름 출처가 구체적으로 제시된 부분만 썼다.
멕시칸 아이비,bstory-cobaea-bat-bells,박쥐를 위한 대성당 종,"초록으로 열려 보라로 지는 이 꽃은, 원산지에서 박쥐가 찾아와요.","북미 원예 도감은 이 덩굴을 '대성당 종', '수도원 종'이라고도 불러요. 늘어진 꽃이 컵과 받침 접시를 겹쳐 놓은 모양이라 컵앤소서 바인이라는 이름도 붙었고요. 꽃은 처음 열릴 때 초록빛이었다가 익으면서 보라로 물들고, 갓 벌어졌을 때는 사향 비슷한 불쾌한 냄새를 풍겨요. 한 송이가 덩굴에 매달려 있는 기간은 나흘쯤이에요. 원산지 멕시코와 남미 열대에서는 박쥐가 이 꽃을 수분하는데, 밤에 날아다니는 짐승에게는 고운 색보다 강한 냄새가 잘 통하니까요. 꽃을 찾아다니는 박쥐가 살지 않는 북미 동부에서는 그 방식이 통하지 않는다고 도감은 덧붙여요.",mexico,modern,history,garden,https://plants.ces.ncsu.edu/plants/cobaea-scandens/,repeated,이 페이지는 속명의 주인을 'Bernardo Cobo'로 잘못 적어 두었다. 실제 이름 Bernabé Cobo는 별도 출처로 교차 확인했다.
